ID,Lab,Hand,Sex,CDA2,CDA4,CDA6,Contra,Ipsi,K,D_prime
sub-Vog037,Florida,l,f,0.306892149369993,0.119214114968269,-1.279925899223,-2.49180239310348,-2.23836443286455,1.50276531841305,1.37166036914623
sub-Vog038,Florida,r,f,0.930544178306712,0.462878722931077,0.0102003905775692,0.151474059491471,-0.311584903318202,2.11539648660687,2.11468450713455
sub-Vog040,Florida,a,f,-0.0336140911671089,-0.973187985938909,-0.818776020430802,1.03164385951901,1.65237719913173,0.684242254697865,0.782424010997368
sub-Vog042,Florida,a,f,0.781503545842476,0.227166469434723,-0.517345962339579,0.530773983184356,0.369129869177136,0.920522436582108,0.721683823049137
sub-Vog043,Florida,r,f,-0.460075391821471,-0.30044913866659,-0.460181569362423,0.944825031102189,1.34965930013858,0.321541017524401,0.290631665333165
sub-Vog045,Florida,l,f,-0.129077714530789,-0.508702417492974,-0.611702047487703,2.04306063827712,2.46837240707245,1.63438936247506,1.69957658156271
sub-Vog046,Florida,r,f,0.731411230872209,-0.0475459046723463,-1.35337046712141,-1.02663623750577,-0.759367666960174,1.46583567218482,1.18022173765666
sub-Vog047,Florida,r,f,-0.55700278593284,0.746936010562362,0.00744312945755941,-0.441505501593158,-0.500994928601212,0.596718509637696,0.709047039553492
sub-Vog048,Florida,l,f,0.0632923600887838,0.333011407961985,0.351705700296202,0.311662354498701,0.0707516338035873,2.13398904771234,2.05750999847645
sub-Vog049,Florida,r,f,-1.29749907829988,0.666648925602339,-0.41538278958274,-1.74271423499456,-1.44457712557228,1.71367420700815,1.67836140399157
sub-Vog052,Florida,n/a,f,0.00365149913698922,-0.129148641823026,0.255794513788766,-0.218354674940011,-0.236955317935037,0.988076957322359,0.719534977268804
sub-Vog053,Florida,r,f,-0.0277650301391948,-0.741863504705506,-0.0800084723033768,-0.735793775025876,-0.439239958157664,1.09701220719872,1.37275857670775
sub-Vog055,Florida,r,f,0.421053218006335,-0.79114846398922,0.634107768200454,-0.500512828144576,-0.599681040337527,1.78595848802406,2.08391866060294
sub-Vog056,Florida,r,f,-0.0347568732794306,-0.525768826601164,0.276329413861598,-0.319719469378164,-0.248019158434785,1.47654690130662,1.50871013642211
sub-Vog059,Florida,r,f,-1.37497900564481,-0.193576368866774,-1.38021746650372,-0.53228854950698,0.476124763688243,2.15588146661147,2.42069688564098
sub-Vog060,Florida,l,f,-0.76736132347906,-0.481490788622681,0.872282722836729,-0.788473088700786,-0.671712280168981,1.05268819356608,1.26807867548107
sub-Vog061,Florida,r,f,-0.345960565562198,0.097245564500342,-0.264327859772131,-0.198157554674203,-0.0259653771304901,2.28483019771022,2.03178370478827
sub-Vog062,Florida,r,f,0.360906230285248,-0.960155909164753,-0.983397182380839,-1.21279991624647,-0.684631245993258,1.32745791511065,1.71745246072513
sub-Vog066,Florida,l,f,-0.316605853985624,0.934337586507308,-0.869062797119307,-1.16694383356497,-1.14336197752642,2.64027356427842,2.54934166362094
sub-Vog068,Florida,l,f,-0.0716368115849152,1.92196879669593,-0.477462443228471,-0.423956900378231,-0.850177601414498,2.33232820090405,2.41535931938287
sub-Vog069,Florida,r,m,0.233055368863797,0.557507336318024,1.3674668239407,-0.510506110572462,-1.16503295888222,2.20019860565213,1.8805477085238
