ID,Lab,Hand,Sex,CDA2,CDA4,CDA6,Contra,Ipsi,K,D_prime
sub-Vog097,Mainz,r,m,-0.699475414978959,-1.22271584624314,-1.78785664288101,-4.1310526257489,-2.89411640457545,2.30551456606072,2.54640453518878
sub-Vog098,Mainz,l,f,-0.983019540525284,-1.33320559849105,-1.25345126133093,-2.10542953579648,-0.880373947704538,2.31089768831096,1.88707093917611
sub-Vog099,Mainz,r,m,0.474171732104181,-0.158865638600092,0.280093757684263,-1.90996130393645,-2.08592260624453,1.93616737421352,2.49249372411979
sub-Vog100,Mainz,r,f,-0.797656663572313,-0.906706620337932,-0.851717815995078,-1.75281380325323,-0.890907870449224,1.30660558008514,1.29350130531573
sub-Vog101,Mainz,r,f,0.878243337585879,-0.0947080003758542,-0.102282369851222,-1.96330383957626,-2.17517692926721,2.78131459964712,2.49071234343284
sub-Vog102,Mainz,r,f,0.0161974492661788,-1.07690623134139,-0.422861421802351,-2.43986419226026,-1.94068750908791,3.07403599685256,3.22872606555054
sub-Vog103,Mainz,l,m,-0.099731080919869,-0.156058219275715,-0.35067202607548,-2.60557500437657,-2.38787051821242,1.75824034900788,1.67830111346292
sub-Vog104,Münster,r,f,0.235080835906256,-0.295394659949934,-1.04026761742394,-3.75224537941477,-3.35133361462057,3.5419952844807,3.71352442827891
sub-Vog105,Münster,r,m,-0.971026982665608,-0.455134886408645,-1.01519756261367,-1.59990339248909,-0.778326113566419,2.56570252514125,2.74916122101662
sub-Vog106,Münster,r,m,-0.885642895518997,-1.79795045105939,-1.70361836634218,-3.59648119108631,-2.13415940327201,2.26891405586275,2.78890512206943
sub-Vog107,Münster,r,f,0.323051978214044,-0.907048521609826,-1.95206525103877,-3.23523218053208,-2.39689376454871,3.18799788432257,3.03124068202562
sub-Vog108,Münster,r,f,-0.394923213021457,-0.327395561725965,-0.839119430899975,-1.4606264746827,-0.94709835608218,2.23944860276961,2.40412560953179
sub-Vog109,Münster,r,m,0.134464199031516,0.503595912123762,0.371857184829663,-0.670227396436069,-1.01932877268156,2.47383107860181,2.63636751591698
sub-Vog110,Münster,r,m,-0.706189480994276,-0.895867326617952,-1.60702226673489,-3.49754983166974,-2.42284947069759,2.68054924068218,2.64213915995395
sub-Vog111,Münster,r,f,-0.913032528200857,-0.359882294654603,-0.277752788135786,0.0308946271243797,0.540960527093799,2.6710494108291,2.77880250498671
sub-Vog112,Münster,r,f,-0.789565865584744,-0.541343167773668,-0.578815026457124,-1.54957651758344,-0.914652720921221,2.72009782326163,3.14318874672798
sub-Vog113,Münster,r,f,-1.07006775129453,-0.960496471624705,-0.666610608487697,-4.65875673141479,-3.76077342555589,3.24900768367048,3.08191936494988
sub-Vog114,Münster,r,f,-0.715835091939424,-1.04713765993175,-0.366877330181243,-3.02418956157213,-2.31122187908023,2.34823004601487,2.62835671037313
sub-Vog115,Münster,r,f,-1.23481646420949,-1.94306530240417,-1.71631011261542,-3.14211869178271,-1.50786454376593,2.86264832329989,2.83305399205506
sub-Vog116,Münster,r,f,0.180574456432671,-0.651279912683662,-0.423279101487575,-1.51713327384114,-1.21533605594777,1.99288880511967,2.01779056994734
sub-Vog117,Münster,r,f,-0.269901503395486,-0.477134226225754,-0.602244079190609,-0.963743348354196,-0.514519314414682,1.6473934675812,1.53016920687544
sub-Vog118,Münster,r,f,-0.0187429581517891,-0.858829934532743,-0.710537098987266,-1.4751808375416,-0.991393714599424,2.40855092204717,2.5244640283508
sub-Vog119,Münster,r,m,0.341523778839986,-0.0626512972410355,0.56996958623139,-3.98135787680828,-4.25252114106471,2.83788564128414,2.82669737123943
sub-Vog120,Münster,r,f,0.250144576941228,-0.398557182476565,-0.0442938054032167,-1.71745628335341,-1.64191218810215,3.19863667681143,3.16219110695447
sub-Vog121,Münster,r,f,-0.76732508895688,-1.52252533732516,-1.76747576117846,-4.37426051070517,-3.01524947778584,2.98117635619304,3.17023907467282
sub-Vog123,Münster,r,f,-0.384309800603736,-0.33429180473154,-0.202886908752142,-2.29566160575103,-1.9355995878696,2.88610904422069,2.80681234625578
sub-Vog124,Münster,r,f,-0.208999379061676,-0.730362397130116,-0.7037421625443,-3.57492602516292,-3.03716352756643,2.95909425977557,3.09654500223261
sub-Vog125,Münster,l,f,-0.556379786297911,-0.194259887701099,-0.405453038640001,-4.85351311819611,-4.46443276270682,2.14281471395023,2.13449192427652
sub-Vog126,Münster,r,f,-0.89876540127982,-0.809592893098997,-1.74436699920128,-1.62207677314466,-0.472428273936047,2.91776610294147,3.24413777284026
sub-Vog127,Münster,r,f,0.0383425124879372,-0.290173346000258,-0.185516457565542,-1.68324067476712,-1.53754849760188,2.84588009101712,3.29659127352175
sub-Vog128,Münster,r,f,-0.535353802253968,-0.500269558228771,0.382882587603869,-1.50152705193952,-1.28956530231194,2.05210594446426,1.75960624934031
sub-Vog129,Münster,r,f,-1.01774669345163,-1.40834540317321,-1.2777006019037,-7.38589839449434,-6.1383465151106,3.06115201862865,3.37674929424823
sub-Vog131,Münster,l,f,-0.647953327337164,-1.73306996056525,-2.44302798630642,-1.09788757575389,0.496393226570322,2.18957752322689,2.07556873117819
sub-Vog132,Münster,r,f,-1.0629183545183,-1.73696391263409,-0.892706122942064,-3.96003947369839,-2.72519979902442,2.8249777680047,3.19069050679288
sub-Vog133,Münster,r,f,-2.31461970552308,-1.54790582019215,-1.97954166860888,-5.51040562777689,-3.56522447391944,2.43237270463045,3.15592666517842
sub-Vog134,NorthDakota,n/a,m,-1.24376210799524,-1.0850173869341,-0.65282616633052,-2.16309759004749,-1.15953704703674,2.82524291292073,3.11449752981975
sub-Vog135,NorthDakota,n/a,f,-0.162554022530037,0.182509444607503,-0.395837801807135,1.02481899370186,1.11818621301266,1.60783234177505,1.55481215614343
sub-Vog136,NorthDakota,n/a,m,-0.919081482134885,-1.33117750150438,-2.38457311994866,-1.86507569251337,-0.326692803088068,1.88777295043262,2.017177341138
sub-Vog138,NorthDakota,n/a,m,-1.74224671666163,-1.46382987118608,-0.820591097604561,-1.42705000478602,-0.0713651665014094,2.13992625285507,2.17133284094002
sub-Vog139,NorthDakota,n/a,f,-0.491910259664547,-0.102890157755146,-0.612960805249845,-0.848191436669001,-0.443595301238642,1.09414034696541,0.95280161206697
sub-Vog140,NorthDakota,n/a,m,0.405240206696169,-0.0446689530874511,0.390758212309039,-0.919646430996948,-1.17702560218258,1.91002588728531,2.00392287862723
sub-Vog141,NorthDakota,n/a,m,-1.12286090063419,-0.765324214197764,-0.540614213094042,-0.95586995816064,-0.150110163490873,1.90180065667723,1.89846183172152
sub-Vog142,NorthDakota,n/a,m,-0.751263958575471,-0.334029836228904,-0.417567636001109,-0.671256519954367,-0.17288777883655,1.23805853024859,1.39563578540363
sub-Vog143,NorthDakota,n/a,f,-0.0838360514194041,0.0130567726171428,-0.724262777133939,-1.65607168142693,-1.38413293310666,1.15434441042378,1.47224104825616
sub-Vog146,NorthDakota,n/a,f,-0.130696311677108,-0.408434506745392,-0.80947170159185,-1.41059573708462,-0.95662653576903,1.82241459175065,1.68319947083039
sub-Vog147,NorthDakota,n/a,f,0.433964676624819,-0.68526518475572,-0.10147655127867,0.745183358152562,0.875926778182624,1.73933133959524,1.81068551800512
sub-Vog148,NorthDakota,n/a,f,0.171969359713868,-0.169872063495172,0.428295326975016,-1.68269890265699,-1.8193741711589,1.45342297300232,1.69795019383539
sub-Vog149,NorthDakota,n/a,m,-0.198626411741079,0.405706989485924,-0.0672865221329617,0.794455882998962,0.748275304402544,1.0156933481112,0.951491805875918
sub-Vog150,NorthDakota,n/a,m,-1.13000193936931,-0.91817138314792,-0.813666592576778,-1.4756733253225,-0.47750721840264,1.88058824708957,2.18232851527293
sub-Vog151,NorthDakota,n/a,m,-0.501178051487907,-0.496674926134743,-0.282455816426736,-0.970192938229519,-0.57564958066671,1.42632749504407,1.67367758161088
sub-Vog152,NorthDakota,n/a,m,-0.101745859738924,-0.45885812375623,-0.328281731520415,-1.83845358170451,-1.52677883216163,2.03976528848021,2.01665175427467
sub-Vog153,NorthDakota,n/a,m,0.516397826320945,-0.0404525769929315,0.18102646593581,-0.574726530928705,-0.803007340649326,0.956535813971742,0.898940997229711
sub-Vog154,NorthDakota,n/a,f,-0.558597519904849,-0.957237918431043,-0.881117325802504,-1.21482990253331,-0.453611836272567,0.544592386960178,0.496292446650382
sub-Vog155,NorthDakota,n/a,m,-0.151728152219894,-0.260626326597628,-0.514903302738501,-0.878834824650943,-0.562212432741537,2.49126809106453,2.92615334167188
sub-Vog156,NorthDakota,n/a,m,-0.0144288505663688,-0.258339558781654,-0.382872955365245,-0.0471696799249149,0.173193911502028,1.16606056880234,1.51434704906217
sub-Vog157,NorthDakota,n/a,f,-0.00778746518434156,0.43516235719333,-0.284959566082655,-1.1712498537409,-1.23312305861439,0.99180256264367,0.821806479035987
sub-Vog158,NorthDakota,n/a,f,-0.656836475035162,-1.34992647647917,-0.560849152103568,-0.710700691920923,0.15121810540865,2.71951396356547,2.65612414377296
sub-Vog159,NorthDakota,n/a,m,-0.22484417628187,-0.507567676423231,-0.839021390635058,-4.09770564750438,-3.5596313728837,1.21495484880187,1.31552699674359
sub-Vog160,NorthDakota,n/a,f,-0.647931760445643,-0.186767612766961,0.763346021221454,-2.7911572268614,-2.75400903906438,0.695970275911801,0.659967200407965
sub-Vog161,NorthDakota,n/a,f,-0.117138966787729,-0.990454076208106,-0.908541729135128,-1.05853479673558,-0.368740821990573,2.19839491727462,2.14063140564811
sub-Vog162,Ohio,n/a,f,0.0423938849450976,-1.15297505501042,-0.85739428122817,-1.62291211904451,-1.00784996083246,2.34032849212671,2.34123505995554
sub-Vog163,Ohio,n/a,m,-0.648098869594513,0.0710162652320988,-0.772234085056213,0.0146635486199991,0.465298906776212,1.99642828015532,2.02960389451636
sub-Vog166,Ohio,n/a,f,-0.586006311777788,-0.638947887943072,-0.115229403599284,-2.13424457153997,-1.6908686547716,2.04122283140333,1.83915223446475
sub-Vog169,Ohio,n/a,m,-0.0128861579438577,-1.01010368893143,-0.695062057514859,-0.871173839121334,-0.262065847594419,2.43526984913734,2.43931561397073
sub-Vog170,Ohio,n/a,m,-0.61388305599686,-0.503489952888563,-0.119219037565173,-0.704033013003616,-0.27819791552752,1.93041636601412,1.92145032053235
sub-Vog171,Ohio,n/a,m,0.0585665318911224,0.964690988393518,-0.880483490358314,-0.28612308041601,-0.395080736872863,2.07034771939129,2.04612398756852
sub-Vog172,Ohio,n/a,f,-1.14307627412296,-2.2322468853048,-2.26069047179569,-3.21647872404327,-1.33841658442035,1.86384063805694,1.63959012075589
sub-Vog173,Ohio,n/a,f,-0.901456255419045,-0.871768394088019,0.0233367089272695,-1.35187143904768,-0.797091631835849,2.68522242473617,2.75152574343865
sub-Vog175,Ohio,n/a,f,-1.31498410144803,-1.27228992955461,-1.26538179445852,-4.58991741505874,-3.30831380227403,1.72127944898576,1.83841213554469
sub-Vog176,Ohio,n/a,f,-0.442615407738997,-0.351159446627172,-0.560249910688262,-1.70959315719477,-1.25348424717959,2.1665884450776,1.9696118125358
sub-Vog177,Ohio,n/a,m,-1.49975397609794,-2.5692545243809,-1.84443681309345,-2.78010279990228,-0.80359373241514,1.97287586380145,1.79550065708038
sub-Vog178,Ohio,n/a,f,-0.972186316512924,-2.23523451526208,-2.25547044150291,-4.71266468569164,-2.89784464394161,3.34941727794396,3.39194095938259
sub-Vog179,Ohio,n/a,f,-0.467685257338989,-1.06266279100482,-1.44983821258768,-1.56552250278656,-0.578947959801669,1.93541620507023,1.98416775141506
sub-Vog180,Ohio,n/a,f,-0.338183320794986,-0.388703095705547,-0.103926720102047,-0.465771700255359,-0.188746893126897,2.32840058688298,2.05271195971917
sub-Vog181,Ohio,n/a,f,-0.353809655031294,-0.653940514564155,-0.0339121612124698,-0.919578684761738,-0.587437354771374,3.1591655643739,3.38413283773808
sub-Vog182,Ohio,n/a,m,0.0594453997560775,-0.650608861471268,-0.940255151272739,-0.460046774198486,0.0935536349807783,1.75304008448795,1.9365893036832
sub-Vog183,Ohio,n/a,f,0.198185143740607,-0.0897224043268117,0.323568411380116,0.239416142183705,0.0877802095992769,2.38511925803279,2.56645935025183
sub-Vog184,Ohio,n/a,f,-0.945247352608862,-0.957449744730623,-1.10283687476096,-0.851949620723274,0.155616634059702,2.34938056808442,2.24206386504711
sub-Vog185,Ohio,n/a,f,-0.356411324852322,-1.41059628411047,-0.566175919357587,-1.34687773385534,-0.567369776330008,2.73704093567251,3.28284494469348
sub-Vog187,Reykjavik,r,f,-2.7151047073989,-2.11768619621268,-1.0846386155829,-4.48999821438237,-2.52024315795019,1.93861956295031,2.55832060841112
sub-Vog188,Reykjavik,r,f,-1.17063636251736,-0.967647270672179,-0.859811250870802,-3.17067783965018,-2.1599133343351,1.81942982699627,2.00465510480338
sub-Vog189,Reykjavik,r,f,-1.05104834115071,-2.30492852378469,-2.20250135898229,-6.81208059985477,-4.94145950581098,3.04648813954077,3.53202488384741
sub-Vog190,Reykjavik,r,f,-1.01016335859654,-0.917556213695293,-0.73456271726919,-1.79959146324654,-0.917898003977761,1.30165506138305,1.35776977051843
sub-Vog191,Reykjavik,r,f,-0.062913854338927,0.192890735320769,0.0948527980909968,-3.65575495968737,-3.72121382790684,1.66706607321939,1.75782345170958
sub-Vog192,Reykjavik,r,m,-0.491799148142569,-0.398402636804713,0.38518576752739,-1.8943164696436,-1.74783780306629,2.11182343637739,2.08794066283377
sub-Vog195,Reykjavik,r,f,-0.207601738320452,-0.126139162074756,-0.552858495953689,-1.95162345449526,-1.65688962602412,0.407327936731923,0.34184258910782
sub-Vog196,Reykjavik,l,f,-0.582132674384328,-1.33826738723167,-1.44541656011378,-2.2164537636392,-1.04964134224631,1.50030057493868,1.23487753790606
sub-Vog197,Reykjavik,r,f,0.159845068743438,-0.51922648093098,-0.550311927449098,-3.51260178143525,-3.21789714894457,1.95405068178734,1.6848641863159
sub-Vog198,Reykjavik,r,f,-0.0921960969417416,0.302502445051491,-0.504506316862711,-1.82760352096864,-1.71332173794828,1.7789031523324,1.95874573839605
sub-Vog199,Reykjavik,r,f,0.24352660346765,-0.401912556726157,-0.14834098333595,-3.92649393050012,-3.80888960592487,2.04187886221501,1.86592854367738
sub-Vog200,Reykjavik,r,n/a,0.530277959473945,0.211411028130391,0.343147388087911,-0.972463650016959,-1.35881932671801,1.6794983189172,2.06873953421041
sub-Vog201,Reykjavik,l,f,-0.257735024031464,0.0539608600354375,-0.0235601135668665,-2.65409781263749,-2.60392817510315,2.43514510674384,2.64055625298821
